run_id,seed,t,device_id,station,event,model_class,damage_state,battery_state,exceptions,extra_json
high_arrivals_rep001,43,16326.587802872615,191,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,16326.587802872615,190,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16326.587802872615,191,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16333.37864721015,190,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16333.37864721015,190,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.3224168334615838}}"
high_arrivals_rep001,43,16342.424125095346,380,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16342.424125095346,380,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16342.424125095346,381,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16342.424125095346,585,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16342.424125095346,381,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16342.424125095346,586,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16342.424125095346,786,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16342.424125095346,787,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16346.477403488503,192,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16346.477403488503,192,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16351.952391965857,586,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16355.881374200804,586,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16366.58904568286,191,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16366.58904568286,191,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16366.58904568286,191,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,16366.58904568286,192,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,16366.58904568286,191,S6,PACK_START,supported,normal,normal,[],{}
