run_id,t,Q0,Q1,Q2,Q3,Q4,Q5,completed,op_feed_util,scanner_util,m1_fixture_util,m2_cooling_slot_util,op_battery_monitor_util,m3_punch_util,op_maint_util,m4_module_util,op_sort_util,op_pack_util
high_arrivals_rep000,14550,200,200,154,0,0,0,158,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,14580,200,200,154,0,1,0,159,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14610,200,200,154,0,1,0,159,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14640,200,200,155,0,2,0,159,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14670,200,200,155,0,1,0,159,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,14700,200,200,156,0,1,0,160,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14730,200,200,156,0,2,0,160,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14760,200,200,157,0,2,0,160,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14790,200,200,158,0,1,0,160,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,14820,200,200,158,0,2,0,161,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14850,200,200,159,0,2,0,161,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14880,200,200,160,0,2,0,161,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14910,200,200,159,0,3,0,161,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
